budget,original_language,popularity,revenue,vote_average
3992,0,en,0.296981,0,9.5
3993,0,en,1.776624,0,4.9
3994,2686000,en,1.897263,6600000,6.0
3995,0,nl,0.144031,0,7.0
3996,2627000,en,0.531444,5363000,6.0
3997,2600000,en,22.793929,119500000,7.2
3998,2600000,en,14.013414,32980880,5.9
3999,2159280,pl,13.265432,10700000,7.1
4000,0,en,11.552247,0,7.1
4001,0,en,1.73892,0,5.3
4002,2600000,en,0.895946,3166000,7.6
4003,2600000,es,19.02965,553198,7.0
4004,0,zh,0.406645,0,7.4
4005,2600000,en,3.687574,0,5.2
4006,2540800,en,36.556954,7200000,7.8
4007,0,en,0.545825,0,7.1
4008,2500000,en,18.661541,60141683,5.4
4009,2500000,en,0.973582,33400000,4.6
4010,0,en,14.885388,34585416,6.8
4011,2500000,en,12.030456,14400000,5.0
4012,2500000,en,18.30961,12348905,6.3
4013,2500000,en,6.82919,10000000,7.5
4014,0,en,9.799357,32230907,7.1
4015,2500000,en,10.363642,0,7.1
4016,2500000,en,30.583959,26781723,7.1
4017,2500000,en,23.672571,5535405,7.7
4018,0,fr,0.205034,0,6.9
4019,0,en,5.581743,0,6.7
4020,0,en,2.487255,0,6.8
4021,0,en,0.262135,0,5.2
4022,2500000,en,23.419061,3325038,6.8
4023,0,en,7.958831,9726954,7.2
4024,2500000,en,25.722747,6854611,6.8
4025,0,en,9.774126,0,7.2
4026,0,en,0.197469,0,7.0
4027,0,en,0.142255,0,7.0
4028,2500000,en,0.301884,71904,7.1
4029,0,en,0.424957,0,5.5
4030,14000000,en,3.393648,0,6.1
4031,0,de,5.025938,0,6.1
4032,2500000,en,4.624691,107559,6.0
4033,2500000,en,12.204569,324138,6.6
4034,0,en,0.630226,0,5.0
4035,2500000,de,4.270489,0,4.9
4036,35000000,en,3.674294,0,4.8
4037,2400000,en,4.623059,5731103,7.0
4038,0,en,1.946715,0,4.8
4039,30000000,en,27.940093,495303,6.3
4040,2500000,en,1.759506,0,4.5
4041,2380000,en,8.395624,8176544,7.4
4042,2500000,en,8.248149,0,3.1
4043,2361000,en,0.628051,6892000,7.0
4044,2450000,en,0.500753,0,4.6
4045,0,en,0.376662,565592,10.0
4046,2300000,en,1.606314,11000000,6.9
4047,0,en,0.197264,0,4.7
4048,0,en,5.759493,0,5.6
4049,2000000,en,6.86302,0,6.7
4050,2280000,en,32.875469,83320000,7.2
4051,0,en,0.015295,0,0.0
4052,4000000,en,14.206525,36690067,5.7
4053,2200000,en,12.639469,21930418,5.1
4054,0,en,2.371477,0,6.2
4055,0,en,2.470443,0,6.6
4056,0,en,1.532518,0,5.7
4057,2160000,en,0.1813,9132000,5.8
4058,2300000,en,2.713171,0,5.6
4059,0,en,0.258413,0,3.5
4060,0,en,2.025701,0,5.4
4061,0,en,2.659804,0,5.7
4062,2100000,en,8.38717,23650000,7.6
4063,0,en,6.677093,480811,6.7
4064,0,en,2.526356,0,7.0
4065,2100000,en,0.039007,3330,0.0
4066,1500000,es,31.691617,30448000,7.1
4067,0,en,0.47909,0,4.5
4068,0,en,0.027801,0,0.0
4069,0,en,2.122451,0,5.1
4070,0,de,0.803761,0,4.1
4071,2000000,en,41.298723,78898765,6.9
4072,0,en,1.791331,0,5.3
4073,2000000,en,10.664202,18344729,7.0
4074,2000000,en,100.876794,14674076,6.6
4075,2000000,en,13.223111,18016290,6.6
4076,2000000,en,22.139842,13129846,8.0
4077,2000000,en,37.117362,24600832,7.3
4078,0,cn,15.046612,0,7.2
4079,2000000,en,15.557144,11540607,7.2
4080,2000000,en,11.66632,13101672,5.2
4081,2000000,de,34.938177,70000000,7.9
4082,1000000,en,5.961119,34522221,6.8
4083,2000000,en,17.639478,7600000,7.6
4084,2000000,en,1.867004,9172000,6.5
4085,8000000,fr,13.944645,1477676,7.3
4086,0,en,2.304552,0,6.6
4087,0,en,7.792851,6003587,7.1
4088,2700000,en,14.799323,15992615,7.6
4089,2000000,es,23.281616,20908467,7.6
4090,2000000,en,20.331593,4601043,6.7
4091,2000000,en,5.381536,7800000,6.8
4092,2000000,en,20.834883,13831503,6.8
4093,0,en,14.045887,13885802,7.6
4094,2000000,en,0.483974,4000000,4.8
4095,0,en,9.719094,0,7.0
4096,2000000,en,16.930914,7871522,7.7
4097,6000000,en,28.819424,11122090,6.3
4098,0,en,18.223139,0,7.2
4099,2000000,en,12.999023,5967038,6.3
4100,2000000,en,6.728882,2801508,5.6
4101,2000000,en,1.95686,2506446,4.8
4102,0,en,7.151154,0,5.9
4103,2000000,en,14.846001,5179037,6.3
4104,2000000,he,14.08251,11125849,7.8
4105,2000000,en,0.031947,1672730,5.0
4106,2000000,en,2.283796,1431623,7.2
4107,2000000,en,18.224326,1477002,6.8
4108,2000000,en,3.43159,0,7.6
4109,0,en,4.749885,876302,6.5
4110,2000000,en,3.980072,653621,6.8
4111,0,en,1.096355,0,7.1
4112,0,en,1.196943,0,5.6
4113,2000000,en,3.125382,563706,4.6
4114,2000000,fr,5.261065,390659,6.3
4115,0,en,6.337735,0,6.1
4116,0,en,7.359286,0,5.2
4117,2000000,en,1.892183,124494,5.8
4118,0,en,0.001186,0,0.0
4119,2000000,en,3.911445,120620,7.1
4120,3800000,en,2.559806,111731,5.9
4121,0,en,0.744406,0,6.3
4122,13500000,en,5.16023,187674,5.2
4123,7000000,en,0.253595,1100000,6.7
4124,0,en,0.046868,0,5.0
4125,0,en,2.952932,0,5.6
4126,0,en,5.563068,0,5.5
4127,0,en,1.161034,0,6.4
4128,2000000,en,7.502934,54207,5.9
4129,0,en,5.350423,0,6.1
4130,2000000,en,4.261509,622806,6.3
4131,0,en,6.752141,0,6.0
4132,0,en,20.362373,3983997,6.7
4133,0,en,5.099368,0,5.4
4134,0,en,6.632891,0,5.3
4135,0,en,1.717376,0,6.8
4136,0,en,4.922397,0,6.9
4137,1000000,en,13.222268,0,6.1
4138,100000,en,7.447714,95000,5.5
4139,2000000,en,9.68793,0,5.2
4140,2,en,0.050625,0,0.0
4141,2000000,en,5.941852,11833696,6.7
4142,0,en,0.174311,0,3.5
4143,0,en,0.361554,0,5.8
4144,2300000,en,8.055084,0,7.2
4145,2000000,en,4.346271,0,4.4
4146,14000000,en,3.419685,0,5.6
4147,2000000,en,5.100741,0,5.7
4148,0,en,2.253589,0,6.7
4149,0,en,0.209475,0,6.6
4150,0,en,3.613577,0,5.3
4151,0,de,1.296784,0,6.3
4152,7000000,en,4.50829,0,5.2
4153,0,en,8.902102,0,6.1
4154,0,en,1.619635,0,5.9
4155,0,en,1.002585,0,3.9
4156,0,en,1.332804,0,4.2
4157,2000000,en,2.00163,0,4.4
4158,2000000,en,1.187764,0,4.4
4159,19000000,en,6.463806,0,6.7
4160,0,en,1.980265,0,6.7
4161,1950000,en,3.696123,0,5.8
4162,1987650,en,32.841229,19152480,6.6
4163,0,en,8.518866,864659,7.4
4164,0,ar,4.892203,0,7.8
4165,0,fr,4.665026,0,5.8
4166,0,hi,1.294967,222000,5.6
4167,0,en,14.331992,2957978,7.5
4168,0,en,3.068463,0,5.8
4169,1900000,en,1.367751,0,6.9
4170,1800000,en,14.838986,67738090,5.6
4171,0,en,1.950959,0,7.2
4172,1800000,en,14.884756,8000000,7.6
4173,1800000,en,41.996783,9440272,8.0
4174,1800000,es,2.179428,0,6.2
4175,1800000,en,12.471239,21107746,6.8
4176,1700000,en,13.315383,8844595,5.5
4177,0,en,3.363321,0,5.6
4178,2000000,en,1.699101,841733,5.3
4179,0,ta,0.320387,0,6.7
4180,0,en,0.692497,621951,6.4
4181,0,en,0.023436,0,5.5
4182,0,en,0.749699,0,6.8
4183,1800000,en,11.756943,6800000,6.7
4184,0,en,0.225627,0,6.9
4185,0,en,6.833164,0,5.3
4186,0,en,0.060127,0,0.0
4187,1800000,en,1.959405,0,4.2
4188,1800000,en,0.21544,0,5.0
4189,1530000,de,27.36562,7267585,7.2
4190,500000,en,8.650779,150277,6.3
4191,1493619,en,2.492747,0,4.9
4192,0,es,2.756435,23311391,7.0
4193,1700000,en,18.828683,9700000,6.1
4194,1700000,en,6.979638,0,6.4
4195,2000000,en,26.281839,572809,6.3
4196,1700000,en,2.079125,1943649,5.5
4197,0,en,3.939753,0,6.0
4198,1000000,hi,14.017809,4235151,7.3
4199,0,en,3.677831,0,5.9
4200,1644736,en,3.426314,7433101,7.2
4201,1650000,en,6.915201,30500000,7.2
4202,1600000,en,8.535178,5400000,7.1
4203,0,en,2.160586,0,6.0
4204,0,en,0.796009,6033999,6.3
4205,0,en,0.13456,2592808,4.3
4206,0,ar,4.554574,0,6.8
4207,0,en,3.215465,0,4.6
4208,0,he,1.49436,0,7.6
4209,1600000,en,20.810292,4420000,7.5
4210,0,hi,0.122704,0,0.0
4211,0,fr,3.654018,0,6.7
4212,0,en,3.313339,0,6.5
4213,0,en,5.379319,0,4.4
4214,2000000,en,9.67299,22179430,6.7
4215,1500000,en,17.49699,11806119,6.6
4216,1500000,en,12.2624,9600000,7.9
4217,1500000,en,13.291991,7412216,6.8
4218,1500000,en,13.788054,11098131,6.9
4219,1000000,en,3.990215,10013424,5.9
4220,17000000,en,6.526588,0,4.5
4221,1500000,en,11.145915,7000000,7.3
4222,0,en,5.446832,0,6.5
4223,1500000,en,10.009994,2375097,7.1
4224,1500000,en,58.594852,97009150,6.8
4225,1500000,en,11.35344,2300000,6.7
4226,1500000,es,8.589355,0,7.4
4227,0,en,2.828303,0,6.5
4228,1500000,en,3.618646,712294,6.5
4229,1500000,en,15.017068,3566225,5.5
4230,1500000,en,5.817519,418961,6.1
4231,1500000,en,9.856826,416925,6.8
4232,0,en,4.262374,414404,6.5
4233,0,en,0.06124,0,3.0
4234,1500000,en,11.064228,373967,6.2
4235,0,en,1.742383,0,5.7
4236,0,en,0.414754,330048,4.5
4237,0,en,12.677016,0,5.7
4238,1,en,28.27648,8500000,8.1
4239,0,en,0.87066,0,6.4
4240,1500000,en,7.5591,173066,5.9
4241,1500000,en,2.02817,0,3.5
4242,1500000,en,0.859014,0,6.6
4243,1500000,en,0.071377,0,6.0
4244,1200000,en,0.193172,0,6.0
4245,1500000,en,4.680206,32000,6.6
4246,2000000,en,1.20173,0,6.8
4247,1,en,0.094105,0,10.0
4248,1500000,en,14.504326,1165882,5.1
4249,0,en,10.322858,0,6.5
4250,0,en,1.404175,0,6.9
4251,1,en,0.077876,0,6.8
4252,0,en,0.35819,0,6.0
4253,9000000,en,9.159265,0,6.4
4254,0,en,1.893697,1500000,2.6
4255,0,en,0.71087,0,7.4
4256,0,en,1.105357,0,4.2
4257,1500000,de,2.815228,0,3.3
4258,0,en,0.446858,0,7.5
4259,1488423,en,80.171283,184925486,6.9
4260,1400000,es,0.684881,0,6.8
4261,1455000,en,3.598457,2620000,5.4
4262,1,en,1.452152,0,5.9
4263,2000000,en,1.193219,0,5.3
4264,3150000,en,8.039223,0,5.2
4265,0,fr,2.486992,0,6.2
4266,0,en,0.43049,0,0.0
4267,1377800,en,9.815394,0,6.1
4268,1350000,en,16.032594,3897569,7.5
4269,0,en,0.592821,0,0.0
4270,1300000,da,10.240917,0,7.7
4271,0,en,3.443916,0,6.7
4272,1300000,vi,0.072066,639000,5.0
4273,0,en,0.430758,619042,6.5
4274,0,en,0.143784,1632,6.1
4275,0,ky,0.077873,0,0.0
4276,0,en,0.319792,0,2.8
4277,1000000,en,1.600797,0,5.9
4278,0,en,0.285131,0,2.3
4279,0,en,5.628399,0,3.2
4280,0,en,5.065752,0,5.0
4281,1288000,en,18.426825,6000000,7.7
4282,1250000,en,16.517777,21722776,6.0
4283,1250000,en,6.903314,11000000,7.4
4284,1250000,en,4.45544,3412497,5.3
4285,0,en,0.106949,0,5.9
4286,15000000,en,0.165909,0,5.8
4287,1250000,en,9.903992,8500000,6.7
4288,1250000,en,7.70019,6000000,6.8
4289,0,en,4.480579,0,4.1
4290,1200000,en,10.869492,0,6.7
4291,1200000,en,63.655973,103911669,7.2
4292,3000000,en,16.312803,18492362,6.6
4293,1,en,0.025364,0,0.0
4294,1300000,es,1.473405,0,5.7
4295,0,hi,8.109958,0,6.8
4296,0,en,7.142448,0,6.8
4297,1200000,en,6.920873,7000000,6.9
4298,0,en,4.826908,0,6.5
4299,1200000,en,3.085411,2861020,6.3
4300,1200000,en,66.925866,14661007,8.0
4301,0,en,1.280733,0,6.4
4302,1200000,it,88.377076,6000000,8.1
4303,0,pt,9.683622,0,7.8
4304,1250000,en,1.6116,0,5.8
4305,0,en,0.002386,0,0.0
4306,900000,en,0.097913,25000,6.8
4307,1200000,en,0.047781,0,0.0
4308,1344000,fr,20.422246,0,4.1
4309,0,en,0.021678,0,0.0
4310,0,en,1.998557,0,6.0
4311,0,en,8.148187,0,3.9
4312,1200000,en,2.968235,2736000,6.8
4313,0,en,1.36514,0,4.4
4314,1200000,en,0.057564,0,4.8
4315,2600000,en,8.001156,2850263,6.1
4316,1200000,en,1.079125,0,6.7
4317,0,en,1.906151,0,4.2
4318,0,en,0.100533,0,2.0
4319,3000000,en,10.230583,18637690,6.2
4320,0,en,12.818441,0,7.2
4321,1100000,en,1.220072,1400000,6.8
4322,0,en,0.014406,0,5.0
4323,1596010,en,0.552361,0,6.9
4324,0,en,0.147886,0,6.0
4325,1100000,en,7.717237,0,5.7
4326,1100000,id,40.285095,4105187,7.3
4327,0,en,0.249457,0,3.1
4328,0,en,0.447166,0,4.4
4329,878000,en,43.729123,10462500,7.9
4330,0,en,4.653047,0,6.1
4331,1250000,hi,3.000435,0,7.0
4332,1000000,en,11.095414,0,6.3
4333,1000000,en,72.19808,117235147,7.5
4334,0,en,0.926084,0,4.1
4335,1000000,en,2.833166,37600000,6.1
4336,1000000,en,41.972329,62882090,5.5
4337,1300000,en,58.845025,28262574,8.0
4338,1000000,en,6.532855,17985893,6.4
4339,950000,en,48.901542,59600000,6.9
4340,0,en,20.649145,18112929,4.9
4341,1000000,en,22.583834,14564027,6.9
4342,5000000,en,6.96858,23507567,5.7
4343,1000000,en,6.926926,10047674,5.6
4344,1000000,ja,3.322721,10037390,5.9
4345,3500000,en,26.881611,16566240,6.9
4346,1000000,en,9.773398,13350369,6.9
4347,1000000,en,13.152822,101758490,4.6
4348,2090000,en,4.289003,40000000,6.6
4349,1000000,en,1.444258,9000000,5.5
4350,1000000,en,14.139004,46243000,6.7
4351,1000000,en,3.851,7800000,6.2
4352,0,en,2.162522,0,7.2
4353,5000000,en,17.845161,6833445,5.0
4354,0,en,0.42583,0,7.5
4355,1000000,en,9.115486,9138338,6.6
4356,0,en,15.017162,0,7.4
4357,0,en,1.86221,5355847,6.8
4358,0,en,1.334481,0,6.0
4359,0,en,15.699363,5284309,6.7
4360,0,en,17.806082,3538446,6.7
4361,0,en,10.12895,3123963,6.7
4362,0,en,4.805651,0,6.7
4363,1000000,en,5.247956,0,7.4
4364,1000000,en,4.86805,2057193,5.4
4365,0,en,0.367312,0,6.6
4366,1000000,en,5.323184,1678874,7.2
4367,1000000,en,3.424158,1744858,6.3
4368,1000000,en,9.954848,0,6.7
4369,1,en,0.29245,0,6.7
4370,1000000,en,0.280083,852206,7.3
4371,1000000,hi,0.043023,623791,6.1
4372,1000000,en,5.06516,0,6.2
4373,0,en,3.65924,0,5.9
4374,0,en,0.948316,0,7.7
4375,1000000,en,0.672695,464000,6.7
4376,0,en,16.570708,0,6.4
4377,0,he,0.51799,0,6.8
4378,0,en,8.542921,0,6.7
4379,0,en,37.555398,336472,7.5
4380,1000000,en,5.20209,0,5.6
4381,1000000,id,8.887411,444575,7.5
4382,1000000,en,0.748565,274661,6.6
4383,1000000,en,0.436148,0,4.7
4384,0,en,0.030253,0,2.8
4385,0,en,0.690089,0,4.0
4386,1000000,en,1.883947,0,7.2
4387,650000,en,1.631274,0,6.4
4388,1000000,en,0.341461,0,4.7
4389,0,en,0.887821,0,3.4
4390,0,en,8.628485,0,6.0
4391,0,en,6.507094,14870,6.2
4392,0,en,1.190729,0,6.3
4393,1000000,en,0.340019,0,5.2
4394,0,en,0.678475,0,6.0
4395,0,en,9.055447,0,5.5
4396,0,en,0.108468,0,4.4
4397,1000000,en,2.175696,10018,6.2
4398,1000000,en,1.50211,0,5.4
4399,1000000,en,1.260314,7202,6.6
4400,0,en,0.547654,0,0.0
4401,0,en,0.0206,0,4.8
4402,0,en,0.429587,0,3.3
4403,0,en,0.098351,0,8.0
4404,1000000,es,3.629777,0,6.2
4405,0,en,0.060003,0,8.0
4406,900000,en,7.145832,0,6.4
4407,1000000,en,3.638411,0,4.9
4408,0,en,1.255771,0,5.4
4409,0,en,0.783842,0,3.5
4410,0,en,0.118324,0,6.1
4411,0,en,0.023681,0,5.5
4412,0,en,2.948576,0,6.1
4413,0,en,0.243853,0,4.5
4414,0,en,1.563711,0,4.7
4415,1000000,en,0.653495,0,4.8
4416,0,es,1.233688,0,7.6
4417,1000000,de,0.153625,0,5.7
4418,0,en,0.328498,0,5.0
4419,1000000,en,0.4594,0,3.2
4420,0,en,7.207051,0,4.9
4421,0,en,6.679954,0,5.7
4422,0,en,1.284741,0,5.3
4423,1000000,en,0.973323,0,6.6
4424,1,en,1.859965,0,4.0
4425,0,en,3.418372,0,3.5
4426,0,en,0.65434,0,4.1
4427,950000,en,0.178689,814666,6.6
4428,950000,en,7.310879,0,5.7
4429,950000,en,8.976128,0,5.5
4430,0,en,0.280829,0,5.0
4431,913000,de,0.795698,0,7.4
4432,910000,en,16.015599,9600000,8.0
4433,930000,en,5.974156,30905,5.3
4434,852510,ro,9.270133,1185783,7.3
4435,0,en,0.392658,0,5.0
4436,950000,en,25.918007,7022209,6.8
4437,900000,en,4.0971,381420,6.1
4438,0,fa,2.34239,0,7.4
4439,0,en,20.967146,17385830,7.3
4440,0,en,10.639774,0,5.8
4441,858000,en,47.651878,267447150,6.8
4442,0,en,0.957022,0,6.5
4443,850000,en,5.424916,819939,6.7
4444,0,fr,0.007254,0,0.0
4445,1000000,en,0.175885,0,5.0
4446,850000,en,14.238376,1243961,5.8
4447,0,en,9.436431,3094813,6.4
4448,0,en,0.339757,0,5.2
4449,0,en,3.060685,0,6.5
4450,0,en,5.023091,0,5.0
4451,0,en,0.504251,0,2.0
4452,800000,fa,12.049373,0,7.7
4453,0,en,0.108135,0,7.0
4454,0,en,5.870319,0,6.9
4455,800000,en,0.59424,1001437,5.6
4456,800000,en,3.643662,2816116,7.8
4457,0,de,1.824184,0,7.6
4458,0,en,0.006943,0,0.0
4459,0,en,0.038706,0,7.8
4460,0,en,2.171288,0,6.1
4461,800000,en,5.292536,62852,7.3
4462,0,en,0.004922,0,0.0
4463,0,en,1.186971,0,3.7
4464,800000,no,11.205726,1984662,6.1
4465,780000,en,6.003418,0,6.6
4466,0,en,0.322553,0,5.9
4467,777000,en,19.326115,140000000,6.9
4468,0,en,1.517771,0,8.0
4469,0,en,1.453146,0,6.5
4470,750000,en,25.186002,4007792,6.8
4471,0,en,5.498834,0,7.7
4472,500000,en,12.203041,171760,6.0
4473,750000,en,14.386807,78396,5.4
4474,750000,it,8.429295,0,7.6
4475,500000,en,0.471264,0,5.6
4476,0,en,3.283886,0,4.5
4477,750000,en,12.284939,0,5.7
4478,0,en,1.039149,0,3.8
4479,730000,en,18.644023,8000000,7.6
4480,700000,en,9.188431,7830611,7.7
4481,0,en,1.623769,0,5.9
4482,700000,en,7.731064,1667192,6.7
4483,0,en,2.868942,0,6.5
4484,0,en,0.631571,0,5.5
4485,700000,en,12.378031,4911725,6.5
4486,700000,en,0.578798,10508,0.0
4487,0,en,0.003142,0,0.0
4488,750000,en,1.471139,0,5.2
4489,650,en,1.352222,0,4.8
4490,0,en,0.429083,0,6.2
4491,0,en,0.045648,0,0.0
4492,0,en,4.596157,0,5.6
4493,625000,en,0.283059,0,4.8
4494,700000,en,2.659006,0,5.3
4495,609000,en,3.898498,3202000,7.4
4496,60000,en,41.690578,248000000,6.3
4497,600000,en,3.409764,34505110,7.1
4498,600000,en,10.861167,0,6.4
4499,0,en,0.099902,0,5.5
4500,0,en,0.006069,0,0.0
4501,0,en,0.069277,0,6.0
4502,0,en,0.350557,0,3.0
4503,522360,fr,0.071349,0,5.0
4504,0,en,0.012942,0,0.0
4505,0,fr,2.651304,0,6.0
4506,0,en,1.501688,0,4.8
4507,560000,en,10.730056,12299668,7.3
4508,56000,en,0.010909,0,0.0
4509,550000,en,0.001586,0,4.6
4510,0,sl,0.061248,0,6.0
4511,500000,en,6.093989,33456317,7.0
4512,550000,hi,0.48088,0,4.2
4513,0,en,2.651418,0,6.1
4514,130000,en,15.611857,54667954,5.4
4515,0,en,1.292948,0,5.8
4516,500000,en,2.537032,17000000,5.7
4517,0,en,0.772668,0,7.2
4518,500000,en,11.578545,8679814,7.4
4519,0,en,0.05021,0,6.2
4520,0,en,0.906096,0,7.3
4521,2053648,en,2.778633,500000,7.8
4522,0,en,0.920591,0,7.5
4523,46000,ps,1.447734,0,6.3
4524,500000,en,0.109579,845188,7.0
4525,0,en,1.09454,0,5.6
4526,0,en,0.082978,0,4.8
4527,0,en,0.619136,0,7.0
4528,500000,en,8.519202,603943,6.9
4529,0,en,0.36447,0,4.8
4530,0,en,0.039077,0,4.0
4531,0,en,0.665512,0,5.3
4532,0,en,3.433625,0,6.4
4533,0,en,17.378455,343341,6.0
4534,500000,en,0.425195,0,7.1
4535,2000000,ja,39.756748,271841,8.2
4536,0,en,0.388401,0,6.9
4537,500000,en,1.354816,0,4.7
4538,0,en,0.459625,0,4.9
4539,500000,en,9.108949,98017,5.7
4540,0,en,1.65426,0,4.2
4541,0,en,1.390909,0,6.2
4542,500000,en,26.406001,4242978,6.2
4543,0,en,0.218736,0,4.0
4544,0,en,0.383442,0,5.0
4545,500000,en,2.391847,0,4.5
4546,0,zh,1.68502,0,6.9
4547,0,en,0.607782,0,7.0
4548,500000,en,0.046903,0,5.0
4549,0,en,10.924273,316472,5.9
4550,0,en,0.021419,0,0.0
4551,0,en,14.142073,0,7.3
4552,500000,en,1.600171,0,3.5
4553,0,en,0.0,0,0.0
4554,0,en,0.397323,0,3.4
4555,0,en,3.637857,0,6.5
4556,500,en,0.080105,0,0.0
4557,0,en,0.251828,0,5.2
4558,0,en,0.674398,0,6.0
4559,0,en,0.072359,0,0.0
4560,0,en,0.087574,0,5.5
4561,0,en,0.069244,0,5.0
4562,500000,en,0.073079,0,2.0
4563,0,en,6.672008,0,6.3
4564,0,en,0.161517,0,4.3
4565,0,en,7.330691,773228,7.2
4566,0,en,0.165257,0,2.4
4567,450000,en,4.442355,973525,6.2
4568,0,en,3.905877,0,5.9
4569,0,en,0.136721,0,0.0
4570,439000,en,1.933366,2281000,6.1
4571,0,en,0.052942,0,8.0
4572,225000,en,1.014966,0,7.0
4573,0,sv,4.321249,0,6.9
4574,0,en,0.160234,0,4.2
4575,400000,en,23.603514,46118097,6.7
4576,0,en,25.349758,258384,6.9
4577,15000,en,47.456823,193355800,5.9
4578,0,en,3.291609,0,7.2
4579,400000,en,64.782984,5028948,7.8
4580,0,it,0.034135,0,7.0
4581,0,en,0.033883,0,1.0
4582,218,en,1.063439,1162014,7.5
4583,0,en,0.084344,0,3.8
4584,0,en,0.133619,0,5.0
4585,0,it,8.022122,0,6.6
4586,35000000,da,38.100488,170000000,5.8
4587,500000,en,1.428483,0,5.5
4588,860000,en,3.703005,2451545,6.6
4589,0,en,0.003352,0,0.0
4590,0,en,0.231297,0,5.6
4591,0,sv,11.347855,0,7.8
4592,385907,en,3.232447,8394751,7.4
4593,0,en,2.77754,0,6.3
4594,379000,en,0.968865,4358000,5.0
4595,350000,en,35.037625,29400000,7.3
4596,6000000,en,19.331884,31081,6.0
4597,0,en,0.59458,0,5.1
4598,300000,en,1.085909,1750211,6.9
4599,0,en,5.061107,0,4.9
4600,0,en,0.049921,0,6.8
4601,350000,en,0.249561,0,4.7
4602,350000,en,59.259204,1000000,8.2
4603,0,en,1.170257,246574,7.6
4604,325000,en,11.871424,4500000,7.7
4605,0,el,28.858238,110197,6.9
4606,300000,en,1.314576,7808524,8.0
4607,312000,en,1.505703,1281176,6.2
4608,8,en,11.818333,16,6.4
4609,0,fr,1.410387,0,6.1
4610,300000,en,4.270596,0,6.4
4611,0,en,0.627763,0,0.0
4612,300000,en,1.673208,0,6.3
4613,200000,en,0.713906,0,6.4
4614,0,en,0.17817,0,4.8
4615,300000,fr,7.791898,0,7.6
4616,0,en,0.025211,0,7.3
4617,300000,en,0.055868,2074000,5.5
4618,0,en,0.008453,0,7.0
4619,300000,en,0.374291,40542,3.0
4620,0,en,0.045429,0,5.3
4621,0,en,1.088501,0,2.8
4622,0,en,0.062979,0,7.0
4623,300000,en,6.473667,8000000,5.9
4624,0,en,1.905197,0,6.8
4625,0,en,0.001389,0,0.0
4626,300000,en,0.006323,0,0.0
4627,0,en,0.583446,0,6.2
4628,0,en,1.452199,0,5.0
4629,300000,en,2.733725,0,5.7
4630,0,en,8.942203,319285,6.3
4631,250000,en,20.601483,12021272,6.7
4632,250000,en,1.45917,4186931,6.3
4633,0,en,0.005883,0,0.0
4634,0,en,3.877036,0,6.5
4635,0,en,1.70819,0,5.7
4636,0,en,0.812855,0,5.7
4637,250000,en,0.126304,0,5.0
4638,300000,en,0.018087,0,0.0
4639,250000,en,44.656151,501818,6.9
4640,0,it,0.619348,0,5.8
4641,250,en,0.293649,203,7.5
4642,0,en,5.742359,0,4.9
4643,250000,en,21.825564,3542353,6.4
4644,0,en,0.055325,0,3.0
4645,0,en,0.375423,0,5.5
4646,0,en,0.120505,0,7.0
4647,250000,en,6.978907,56825,4.1
4648,0,en,0.493223,0,5.9
4649,0,en,5.251143,0,6.9
4650,0,en,20.265518,0,6.6
4651,250000,en,0.130169,0,4.8
4652,0,en,0.46049,0,5.5
4653,0,en,0.399491,0,0.0
4654,250000,en,5.217002,0,6.4
4655,250000,en,0.065103,0,5.7
4656,0,en,1.063615,0,5.0
4657,0,en,0.010607,0,0.0
4658,0,en,1.084387,0,4.2
4659,0,en,0.172299,0,5.5
4660,0,en,0.278981,0,0.0
4661,245000,en,0.785744,22000000,7.0
4662,0,en,0.0921,0,10.0
4663,250,en,0.166655,0,7.7
4664,230000,en,18.450613,2260712,6.9
4665,0,en,0.58954,0,0.0
4666,225000,en,0.126676,111300,6.9
4667,0,en,0.065155,0,5.2
4668,100000,en,1.183892,27000000,4.3
4669,210000,en,2.043661,5000000,6.7
4670,400000,en,33.142185,100000000,6.6
4671,200000,en,13.971674,4505922,6.8
4672,200000,it,38.771062,14500000,7.6
4673,200000,en,0.622752,2200000,5.1
4674,0,en,0.004998,0,0.0
4675,200000,en,0.616283,2295733,6.5
4676,0,en,2.836537,0,6.6
4677,0,de,5.937602,2611555,6.3
4678,200000,en,0.06104,0,8.0
4679,0,en,0.062089,0,8.0
4680,450000,en,1.077321,0,4.9
4681,0,en,0.472123,0,5.5
4682,13000000,en,4.009379,0,4.6
4683,0,en,3.299345,0,5.8
4684,0,pt,0.018716,0,0.0
4685,0,en,0.092562,0,7.7
4686,0,da,3.225189,0,7.8
4687,0,en,1.948435,0,6.1
4688,0,en,31.339015,0,7.7
4689,0,en,0.15066,0,6.8
4690,0,en,4.980585,0,4.6
4691,0,en,0.145014,0,6.0
4692,0,en,0.036532,0,0.0
4693,0,en,1.045623,0,6.5
4694,0,en,0.254659,0,0.0
4695,180000,fa,7.072118,900000,7.8
4696,8000,en,1.041254,469947,7.4
4697,0,en,6.722213,0,6.1
4698,0,en,0.015189,0,0.0
4699,0,ro,0.327622,0,0.0
4700,100000,en,25.402697,1776935,6.8
4701,150000,en,0.132878,15200000,4.6
4702,200,en,0.050978,0,5.0
4703,150000,en,8.570328,2891288,5.5
4704,160000,en,19.052179,20710513,7.3
4705,0,en,0.619979,0,4.9
4706,0,en,0.465404,0,5.5
